"year","quarter","area_fips","area_title","quarterly_establishments","month_3_employment","month_3_employment_percent_change_oty","average_weekly_wages","average_weekly_wages_percent_change_oty"
"2005","1","54000","West Virginia","47600","683600","1.1","583","2.5"
"2005","1","55000","Wisconsin","159500","2687000","1.4","668","1.7"
"2005","1","56000","Wyoming","22800","246200","3.0","606","3.9"
"2005","1","72000","Puerto Rico","55500","1048200","1.4","433","3.3"
"2005","1","78000","Virgin Islands","3400","44200","2.1","650","13.4"
"2005","2","US000","United States","8562000","132808300","1.7","751","3.9"
"2005","2","01000","Alabama","116800","1900600","2.2","644","3.9"
"2005","2","02000","Alaska","20600","315100","2.7","759","3.3"
"2005","2","04000","Arizona","133100","2429700","5.3","723","4.3"
"2005","2","05000","Arkansas","77400","1158200","1.8","592","4.2"
"2005","2","06000","California","1213500","15387200","2.0","849","3.5"
"2005","2","08000","Colorado","169300","2215900","2.0","769","3.4"
"2005","2","09000","Connecticut","110200","1676500","1.1","946","4.3"
"2005","2","10000","Delaware","29900","421300","0.7","797","3.1"
"2005","2","11000","District of Columbia","30500","675100","1.5","1236","4.1"
"2005","2","12000","Florida","558800","7656100","3.4","689","5.2"
"2005","2","13000","Georgia","256600","3937600","2.7","722","3.1"
"2005","2","15000","Hawaii","36100","605900","3.4","678","4.0"
"2005","2","16000","Idaho","51600","628500","3.5","574","3.4"
"2005","2","17000","Illinois","336600","5816800","0.6","803","4.2"
"2005","2","18000","Indiana","153400","2889900","0.6","664","2.8"
"2005","2","19000","Iowa","91800","1475000","1.7","614","3.9"
"2005","2","20000","Kansas","83000","1323600","0.6","636","4.6"
"2005","2","21000","Kentucky","105500","1772900","1.8","651","3.8"
"2005","2","22000","Louisiana","119500","1909200","1.5","616","4.1"
"2005","2","23000","Maine","48200","610700","-0.6","609","3.7"
"2005","2","24000","Maryland","160000","2527300","1.4","818","4.1"
"2005","2","25000","Massachusetts","217100","3219600","0.6","916","2.1"
"2005","2","26000","Michigan","257200","4366700","0.1","768","3.4"
"2005","2","27000","Minnesota","161400","2664700","0.0","760","2.3"
"2005","2","28000","Mississippi","67500","1117300","0.7","556","4.1"
"2005","2","29000","Missouri","169600","2702200","1.3","678","4.1"
"2005","2","30000","Montana","40200","424900","1.6","553","4.7"
"2005","2","31000","Nebraska","56400","905400","1.0","598","3.3"
"2005","2","32000","Nevada","66800","1220700","6.4","738","7.7"
"2005","2","33000","New Hampshire","47400","631700","1.1","754","5.2"
"2005","2","34000","New Jersey","270800","4012700","1.4","901","3.4"
"2005","2","35000","New Mexico","50500","784800","1.9","624","4.5"
"2005","2","36000","New York","562100","8471100","0.9","913","4.1"
"2005","2","37000","North Carolina","233100","3855700","1.7","665","4.1"
"2005","2","38000","North Dakota","24700","333200","2.0","561","4.1"
"2005","2","39000","Ohio","292000","5376000","0.4","693","3.1"
"2005","2","40000","Oklahoma","94600","1465300","2.7","594","2.8"
"2005","2","41000","Oregon","122800","1683200","2.9","687","2.5"
"2005","2","42000","Pennsylvania","335400","5620200","0.9","737","3.8"
"2005","2","44000","Rhode Island","35600","487700","0.4","720","3.4"
"2005","2","45000","South Carolina","118000","1823500","0.7","621","4.4"
"2005","2","46000","South Dakota","29000","387400","1.5","543","3.4"
"2005","2","47000","Tennessee","132400","2695700","1.6","670","3.4"
"2005","2","48000","Texas","519100","9592400","2.6","738","4.5"
"2005","2","49000","Utah","80500","1120900","3.7","622","3.2"
"2005","2","50000","Vermont","24500","304100","0.5","644","1.6"
"2005","2","51000","Virginia","212100","3618900","2.2","787","5.5"
"2005","2","53000","Washington","206900","2825200","2.4","761","3.4"
"2005","2","54000","West Virginia","48000","703000","1.3","612","3.9"
"2005","2","55000","Wisconsin","160600","2794200","0.9","663","3.1"
"2005","2","56000","Wyoming","23000","267000","2.9","616","5.1"
"2005","2","72000","Puerto Rico","56300","1039300","-0.5","418","2.7"
"2005","2","78000","Virgin Islands","3500","44300","3.8","639","3.7"
"2005","3","US000","United States","8634700","132929300","2.0","777","6.1"
"2005","3","01000","Alabama","117100","1905900","2.5","669","6.4"
"2005","3","02000","Alaska","20700","320200","1.8","797","5.6"
"2005","3","04000","Arizona","135900","2511800","6.0","748","8.2"
"2005","3","05000","Arkansas","77900","1165700","1.9","599","4.9"
"2005","3","06000","California","1237600","15443300","2.5","887","7.0"
"2005","3","08000","Colorado","171800","2212100","2.3","808","7.3"
"2005","3","09000","Connecticut","110800","1655200","0.8","966","5.3"
"2005","3","10000","Delaware","30100","420100","1.3","823","7.0"
"2005","3","11000","District of Columbia","30700","666400","0.8","1265","4.5"
"2005","3","12000","Florida","564900","7801600","5.5","708","8.1"
"2005","3","13000","Georgia","257300","3960800","3.2","748","5.2"
"2005","3","15000","Hawaii","36500","606000","3.2","714","5.8"
"2005","3","16000","Idaho","52400","635500","4.5","605","6.0"
"2005","3","17000","Illinois","339700","5820700","1.2","825","5.9"
"2005","3","18000","Indiana","153200","2916300","1.0","689","5.2"
"2005","3","19000","Iowa","91800","1461100","1.9","641","6.1"
"2005","3","20000","Kansas","83100","1315300","0.5","659","6.5"
"2005","3","21000","Kentucky","107200","1779500","1.9","651","5.2"
"2005","3","22000","Louisiana","120300","1770800","-4.9","637","6.9"
"2005","3","23000","Maine","48500","606000","-0.5","631","4.6"
"2005","3","24000","Maryland","158300","2526500","1.9","854","7.6"
"2005","3","25000","Massachusetts","219000","3193300","0.8","947","4.5"
"2005","3","26000","Michigan","257200","4353100","-0.1","787","4.1"
"2005","3","27000","Minnesota","165100","2671900","1.4","790","4.9"
"2005","3","28000","Mississippi","68000","1098400","-1.4","573","5.9"
"2005","3","29000","Missouri","170900","2696200","1.6","691","5.5"
"2005","3","30000","Montana","40500","424200","2.7","563","7.4"
"2005","3","31000","Nebraska","56900","896700","1.1","633","5.3"
"2005","3","32000","Nevada","67700","1242500","6.3","750","6.7"
"2005","3","33000","New Hampshire","47800","630700","1.2","772","5.8"
"2005","3","34000","New Jersey","272700","3960800","1.2","928","5.8"
"2005","3","35000","New Mexico","50500","791000","3.0","629","6.8"
"2005","3","36000","New York","564100","8394800","0.9","941","5.7"
"2005","3","37000","North Carolina","234200","3903700","1.9","690","5.7"
"2005","3","38000","North Dakota","24900","335400","2.4","581","6.0"
"2005","3","39000","Ohio","291400","5360600","0.5","723","5.5"
"2005","3","40000","Oklahoma","94300","1482500","2.8","612","5.7"
"2005","3","41000","Oregon","124800","1683400","3.5","714","5.6"
"2005","3","42000","Pennsylvania","335900","5597600","1.1","764","5.7"
"2005","3","44000","Rhode Island","35900","488900","1.0","736","4.1"
"2005","3","45000","South Carolina","119800","1831200","1.6","637","5.6"
"2005","3","46000","South Dakota","29200","381600","1.6","567","5.4"
"2005","3","47000","Tennessee","132800","2724000","2.0","689","4.6"
"2005","3","48000","Texas","521600","9659300","3.1","767","6.7"
"2005","3","49000","Utah","82100","1135100","4.7","647","6.6"
"2005","3","50000","Vermont","24600","303400","0.2","663","4.7"
"2005","3","51000","Virginia","213400","3617700","2.7","815","7.7"
"2005","3","53000","Washington","210400","2820600","2.5","801","6.5"
"2005","3","54000","West Virginia","48200","702900","1.3","589","5.4"
"2005","3","55000","Wisconsin","161700","2783400","1.2","688","5.4"
"2005","3","56000","Wyoming","23300","263400","3.8","638","8.0"
"2005","3","72000","Puerto Rico","57200","1037400","-0.6","435","3.8"
"2005","3","78000","Virgin Islands","3500","44000","3.0","616","2.8"
"2005","4","US000","United States","8690400","133834600","1.7","825","1.5"
"2005","4","01000","Alabama","117900","1929600","2.5","706","1.6"
"2005","4","02000","Alaska","20700","291800","1.3","793","1.5"
"2005","4","04000","Arizona","139300","2596600","5.4","769","2.5"
"2005","4","05000","Arkansas","78300","1168400","1.8","633","1.6"
"2005","4","06000","California","1261800","15515700","2.4","944","1.6"
"2005","4","08000","Colorado","170100","2234800","2.4","835","0.5"
"2005","4","09000","Connecticut","110800","1671000","0.6","1080","2.2"
"2005","4","10000","Delaware","29600","422900","1.1","937","6.2"
"2005","4","11000","District of Columbia","30900","673500","1.0","1354","4.9"
"2005","4","12000","Florida","573600","7999000","3.5","752","1.9"
"2005","4","13000","Georgia","258900","4007300","2.5","794","2.7"
"2005","4","15000","Hawaii","36800","619600","2.7","736","1.8"
"2005","4","16000","Idaho","53100","625500","4.6","628","1.6"
"2005","4","17000","Illinois","342900","5830100","1.0","887","1.1"
"2005","4","18000","Indiana","154200","2906400","0.8","705","-0.1"
"2005","4","19000","Iowa","91800","1465000","1.6","672","0.7"
"2005","4","20000","Kansas","84100","1325600","0.7","680","1.6"
"2005","4","21000","Kentucky","107300","1783600","1.2","682","0.1"
"2005","4","22000","Louisiana","120900","1783800","-5.5","710","7.4"
"2005","4","23000","Maine","48700","598200","-0.6","662","0.3"
"2005","4","24000","Maryland","160100","2540200","1.3","910","3.5"
"2005","4","25000","Massachusetts","208400","3206400","0.9","1026","2.0"
"2005","4","26000","Michigan","255900","4320900","-0.6","835","0.0"
"2005","4","27000","Minnesota","168500","2687500","1.8","808","-3.2"
"2005","4","28000","Mississippi","68200","1114500","-0.2","614","4.6"
"2005","4","29000","Missouri","171600","2700900","1.2","723","2.0"
"2005","4","30000","Montana","40600","418900","2.4","591","3.3"
"2005","4","31000","Nebraska","57400","900200","0.9","663","2.3"
"2005","4","32000","Nevada","68800","1253200","5.7","775","0.9"
"2005","4","33000","New Hampshire","48100","630800","1.0","848","1.1"
"2005","4","34000","New Jersey","274000","3988900","0.9","1011","0.8"
"2005","4","35000","New Mexico","51100","793200","2.5","658","2.0"
"2005","4","36000","New York","564700","8531800","0.8","1048","2.9"
"2005","4","37000","North Carolina","236100","3916700","1.7","718","0.4"
"2005","4","38000","North Dakota","25100","332700","2.0","614","2.3"
"2005","4","39000","Ohio","289900","5359400","0.2","751","-0.4"
"2005","4","40000","Oklahoma","94900","1502500","2.8","642","2.4"
"2005","4","41000","Oregon","125600","1686000","3.8","728","1.3"
"2005","4","42000","Pennsylvania","332400","5619500","0.8","801","0.6"
"2005","4","44000","Rhode Island","35700","483600","0.3","787","2.7"
"2005","4","45000","South Carolina","120900","1830000","1.0","666","1.7"
"2005","4","46000","South Dakota","29400","378600","2.0","589","1.4"
"2005","4","47000","Tennessee","133400","2742600","1.5","736","1.2"
"2005","4","48000","Texas","525400","9821700","3.5","823","3.0"
"2005","4","49000","Utah","84000","1149300","4.4","687","3.5"
"2005","4","50000","Vermont","24700","308100","1.1","684","1.0"
"2005","4","51000","Virginia","216000","3637500","1.9","855","1.7"
"2005","4","53000","Washington","213400","2794200","3.0","804","1.8"
"2005","4","54000","West Virginia","48000","704300","1.2","627","1.1"
"2005","4","55000","Wisconsin","163100","2773400","0.6","713","-0.8"
"2005","4","56000","Wyoming","23200","258400","4.1","678","5.8"
"2005","4","72000","Puerto Rico","57800","1093700","-0.5","474","1.7"
"2005","4","78000","Virgin Islands","3500","44900","2.0","664","0.5"
"2006","1","US000","United States","8770700","132613100","2.2","838","8.1"
"2006","1","01000","Alabama","116100","1923600","2.6","690","7.6"
"2006","1","02000","Alaska","20600","296300","2.0","791","6.5"
"2006","1","04000","Arizona","145100","2613300","6.0","767","10.2"
"2006","1","05000","Arkansas","80500","1171600","2.5","621","7.1"
"2006","1","06000","California","1279800","15422500","2.7","952","9.2"
"2006","1","08000","Colorado","172200","2211300","2.5","858","9.2"
"2006","1","09000","Connecticut","111200","1640100","1.1","1191","10.0"
"2006","1","10000","Delaware","30100","415000","1.7","965","9.8"
"2006","1","11000","District of Columbia","31400","664900","0.3","1371","7.3"
"2006","1","12000","Florida","587000","8014100","3.7","735","8.2"
"2006","1","13000","Georgia","260200","3989200","2.8","799","7.7"
"2006","1","15000","Hawaii","37100","615100","2.7","719","7.5"
"2006","1","16000","Idaho","53400","623300","5.0","609","8.6"
"2006","1","17000","Illinois","344400","5733700","1.6","913","7.7"
"2006","1","18000","Indiana","155200","2870400","1.1","717","7.5"
"2006","1","19000","Iowa","92200","1445700","1.8","662","7.5"
"2006","1","20000","Kansas","84700","1317100","1.7","686","8.7"
"2006","1","21000","Kentucky","108800","1769900","1.8","671","6.8"
"2006","1","22000","Louisiana","121600","1793100","-4.1","697","12.6"
"2006","1","23000","Maine","48900","577500","0.9","652","6.2"
"2006","1","24000","Maryland","161600","2511200","2.1","897","7.9"
"2006","1","25000","Massachusetts","205800","3136300","1.3","1045","8.4"
"2006","1","26000","Michigan","257300","4207800","-0.6","816","4.7"
"2006","1","27000","Minnesota","173000","2633000","2.7","827","5.8"
"2006","1","28000","Mississippi","68600","1112100","0.0","597","9.3"
"2006","1","29000","Missouri","172200","2680500","1.6","724","7.7"
"2006","1","30000","Montana","40600","416800","3.3","572","7.3"
"2006","1","31000","Nebraska","57600","888400","1.0","648","8.0"
"2006","1","32000","Nevada","70000","1260000","6.2","764","6.7"
"2006","1","33000","New Hampshire","48000","617100","1.7","800","7.5"
"2006","1","34000","New Jersey","278600","3933900","1.8","1037","7.6"
"2006","1","35000","New Mexico","51800","795500","4.0","647","8.6"
"2006","1","36000","New York","566900","8329200","1.0","1193","8.8"
"2006","1","37000","North Carolina","238400","3905500","2.4","744","7.8"
"2006","1","38000","North Dakota","25200","328800","2.8","586","6.9"
"2006","1","39000","Ohio","293300","5267200","0.8","751","6.5"
"2006","1","40000","Oklahoma","95900","1505600","3.5","660","11.9"
"2006","1","41000","Oregon","126800","1669700","2.9","734","7.3"
"2006","1","42000","Pennsylvania","334300","5551700","1.6","807","8.0"
"2006","1","44000","Rhode Island","35900","468200","0.4","777","5.6"
"2006","1","45000","South Carolina","122500","1834100","1.9","661","8.2"
"2006","1","46000","South Dakota","29400","373200","2.2","581","6.6"
"2006","1","47000","Tennessee","135100","2717700","2.3","705","6.8"
"2006","1","48000","Texas","530400","9850200","4.0","824","8.6"
"2006","1","49000","Utah","84400","1147200","5.0","660","8.9"
"2006","1","50000","Vermont","24500","300500","0.9","688","7.7"
"2006","1","51000","Virginia","218200","3613300","2.5","862","8.6"
"2006","1","53000","Washington","208100","2784000","3.1","833","8.7"
"2006","1","54000","West Virginia","48200","697700","2.0","625","7.2"
"2006","1","55000","Wisconsin","164100","2712200","0.8","716","7.5"
"2006","1","56000","Wyoming","23500","256800","5.0","667","9.3"
"2006","1","72000","Puerto Rico","59600","1048100","0.2","450","3.9"
"2006","1","78000","Virgin Islands","3400","45600","2.8","664","2.3"
"2006","2","US000","United States","8774800","135481100","2.0","784","4.4"
"2006","2","01000","Alabama","116500","1944800","2.3","672","4.3"
"2006","2","02000","Alaska","20800","327200","3.8","788","4.2"
"2006","2","04000","Arizona","148700","2581300","5.7","753","4.1"
"2006","2","05000","Arkansas","81100","1185300","2.4","612","3.2"
"2006","2","06000","California","1249000","15733000","2.4","888","4.5"
"2006","2","08000","Colorado","174200","2277700","2.8","794","3.3"
"2006","2","09000","Connecticut","111500","1700600","1.5","971","2.8"
"2006","2","10000","Delaware","30000","430400","2.0","851","6.8"
"2006","2","11000","District of Columbia","31200","677900","0.4","1300","5.3"
"2006","2","12000","Florida","586600","7889600","3.2","722","4.8"
"2006","2","13000","Georgia","263800","4054100","3.2","743","3.1"
"2006","2","15000","Hawaii","37400","621800","2.5","704","4.0"
"2006","2","16000","Idaho","54700","660000","5.7","612","7.4"
"2006","2","17000","Illinois","347400","5912400","1.7","837","4.1"
"2006","2","18000","Indiana","154600","2917500","0.9","684","3.0"
"2006","2","19000","Iowa","92500","1502900","1.9","639","4.1"
