"year","quarter","area_fips","ownership","industry_code","area_title","industry_title","quarterly_establishments","month_3_employment","month_3_employment_percent_change_oty","average_weekly_wages","average_weekly_wages_percent_change_oty"
"2003","4","06037","5","1012","Los Angeles, CA","Construction","12900","133900","-1.1","883","1.7"
"2003","4","06037","5","1013","Los Angeles, CA","Manufacturing","17800","485200","-7.1","900","6.5"
"2003","4","06037","5","1021","Los Angeles, CA","Trade, transportation, and utilities","53900","794600","-1.2","735","2.7"
"2003","4","06037","5","1022","Los Angeles, CA","Information","9200","194900","-2.0","1627","5.2"
"2003","4","06037","5","1023","Los Angeles, CA","Financial activities","23000","237900","0.9","1258","7.0"
"2003","4","06037","5","1024","Los Angeles, CA","Professional and business services","40100","575000","1.6","1043","3.7"
"2003","4","06037","5","1025","Los Angeles, CA","Education and health services","26600","456500","1.9","820","3.9"
"2003","4","06037","5","1026","Los Angeles, CA","Leisure and hospitality","25600","375900","5.6","766","6.5"
"2003","4","06037","5","1027","Los Angeles, CA","Other services","142100","220700","3.5","422","5.0"
"2003","4","06037","8","10","Los Angeles, CA","Government","3800","589000","-2.3","930","3.3"
"2003","4","17031","0","10","Cook, IL","Total, All Industries","126700","2539800","-1.2","922","3.0"
"2003","4","17031","5","10","Cook, IL","Private industry","125500","2221900","-0.9","929","3.2"
"2003","4","17031","5","1011","Cook, IL","Natural resources and mining","100","1300","-3.6","1037","3.2"
"2003","4","17031","5","1012","Cook, IL","Construction","10500","96700","0.0","1169","-0.8"
"2003","4","17031","5","1013","Cook, IL","Manufacturing","7900","265700","-5.1","975","6.3"
"2003","4","17031","5","1021","Cook, IL","Trade, transportation, and utilities","26700","499400","-0.8","753","0.4"
"2003","4","17031","5","1022","Cook, IL","Information","2500","66100","-4.1","1164","0.1"
"2003","4","17031","5","1023","Cook, IL","Financial activities","13800","219400","-0.8","1471","8.1"
"2003","4","17031","5","1024","Cook, IL","Professional and business services","26100","405500","-1.3","1206","4.1"
"2003","4","17031","5","1025","Cook, IL","Education and health services","12300","350800","1.0","791","3.7"
"2003","4","17031","5","1026","Cook, IL","Leisure and hospitality","10500","217700","2.8","375","-0.3"
"2003","4","17031","5","1027","Cook, IL","Other services","12600","95100","-2.0","655","3.0"
"2003","4","17031","8","10","Cook, IL","Government","1200","317900","-3.1","871","0.9"
"2003","4","36061","0","10","New York, NY","Total, All Industries","111900","2253600","-1.0","1480","7.2"
"2003","4","36061","5","10","New York, NY","Private industry","111700","1800400","-0.6","1623","8.1"
"2003","4","36061","5","1011","New York, NY","Natural resources and mining","0","100","0.0","1197","-6.5"
"2003","4","36061","5","1012","New York, NY","Construction","2200","30000","-4.5","1567","3.4"
"2003","4","36061","5","1013","New York, NY","Manufacturing","3500","46600","-4.9","1290","6.4"
"2003","4","36061","5","1021","New York, NY","Trade, transportation, and utilities","22100","247600","-1.2","1164","5.5"
"2003","4","36061","5","1022","New York, NY","Information","4300","130600","-5.1","1751","7.9"
"2003","4","36061","5","1023","New York, NY","Financial activities","16700","352000","-2.0","3034","16.1"
"2003","4","36061","5","1024","New York, NY","Professional and business services","22600","439700","0.5","1702","2.6"
"2003","4","36061","5","1025","New York, NY","Education and health services","7800","273800","2.4","918","7.6"
"2003","4","36061","5","1026","New York, NY","Leisure and hospitality","10100","188200","0.4","787","6.1"
"2003","4","36061","5","1027","New York, NY","Other services","16000","82900","-1.1","871","6.1"
"2003","4","36061","8","10","New York, NY","Government","200","453200","-2.2","912","0.1"
"2003","4","48201","0","10","Harris, TX","Total, All Industries","89400","1841500","-0.9","906","2.1"
"2003","4","48201","5","10","Harris, TX","Private industry","89000","1595200","-1.2","929","2.1"
"2003","4","48201","5","1011","Harris, TX","Natural resources and mining","1200","62500","[ND]","2185","[ND]"
"2003","4","48201","5","1012","Harris, TX","Construction","6300","135500","-5.0","919","2.6"
"2003","4","48201","5","1013","Harris, TX","Manufacturing","4700","164000","-4.9","1106","2.3"
"2003","4","48201","5","1021","Harris, TX","Trade, transportation, and utilities","21100","403200","-2.1","821","1.0"
"2003","4","48201","5","1022","Harris, TX","Information","1400","33800","-3.9","1098","0.4"
"2003","4","48201","5","1023","Harris, TX","Financial activities","9700","113100","1.7","1181","4.9"
"2003","4","48201","5","1024","Harris, TX","Professional and business services","17000","279000","-1.7","1073","3.2"
"2003","4","48201","5","1025","Harris, TX","Education and health services","8800","188300","1.5","812","1.8"
"2003","4","48201","5","1026","Harris, TX","Leisure and hospitality","6500","155200","0.7","335","-0.9"
"2003","4","48201","5","1027","Harris, TX","Other services","10300","56300","-3.1","539","0.4"
"2003","4","48201","8","10","Harris, TX","Government","400","246300","1.1","759","3.1"
"2003","4","04013","0","10","Maricopa, AZ","Total, All Industries","80900","1621200","[ND]","757","4.0"
"2003","4","04013","5","10","Maricopa, AZ","Private industry","80500","1401800","2.2","755","3.9"
"2003","4","04013","5","1011","Maricopa, AZ","Natural resources and mining","500","9800","-2.6","545","4.4"
"2003","4","04013","5","1012","Maricopa, AZ","Construction","8400","131700","5.9","779","2.1"
"2003","4","04013","5","1013","Maricopa, AZ","Manufacturing","3300","128000","-2.5","1050","8.2"
"2003","4","04013","5","1021","Maricopa, AZ","Trade, transportation, and utilities","18600","336400","1.5","712","3.2"
"2003","4","04013","5","1022","Maricopa, AZ","Information","1600","36600","-4.1","872","0.5"
"2003","4","04013","5","1023","Maricopa, AZ","Financial activities","9500","133300","1.5","933","3.7"
"2003","4","04013","5","1024","Maricopa, AZ","Professional and business services","18100","261500","4.2","776","3.5"
"2003","4","04013","5","1025","Maricopa, AZ","Education and health services","7600","160500","5.6","842","5.0"
"2003","4","04013","5","1026","Maricopa, AZ","Leisure and hospitality","5600","155800","0.8","364","2.8"
"2003","4","04013","5","1027","Maricopa, AZ","Other services","5700","44700","-2.6","500","2.2"
"2003","4","04013","8","10","Maricopa, AZ","Government","500","219400","1.6","766","3.7"
"2003","4","48113","0","10","Dallas, TX","Total, All Industries","68600","1450800","-1.4","952","4.3"
"2003","4","48113","5","10","Dallas, TX","Private industry","68200","1294600","-1.4","970","4.8"
"2003","4","48113","5","1011","Dallas, TX","Natural resources and mining","500","6800","[ND]","2680","[ND]"
"2003","4","48113","5","1012","Dallas, TX","Construction","4500","73000","-2.2","909","5.5"
"2003","4","48113","5","1013","Dallas, TX","Manufacturing","3500","144900","-3.1","1075","6.8"
"2003","4","48113","5","1021","Dallas, TX","Trade, transportation, and utilities","15800","326100","-3.3","898","5.2"
"2003","4","48113","5","1022","Dallas, TX","Information","1900","64000","-5.1","1272","8.7"
"2003","4","48113","5","1023","Dallas, TX","Financial activities","8600","140000","1.2","1215","2.9"
"2003","4","48113","5","1024","Dallas, TX","Professional and business services","14000","237700","0.0","1152","4.2"
"2003","4","48113","5","1025","Dallas, TX","Education and health services","6300","131400","2.4","887","2.7"
"2003","4","48113","5","1026","Dallas, TX","Leisure and hospitality","5200","127500","0.0","432","4.3"
"2003","4","48113","5","1027","Dallas, TX","Other services","6700","40500","-3.4","587","2.8"
"2003","4","48113","8","10","Dallas, TX","Government","400","156200","-1.8","800","-0.1"
"2003","4","06059","0","10","Orange, CA","Total, All Industries","88800","1436600","1.3","874","5.3"
"2003","4","06059","5","10","Orange, CA","Private industry","87400","1305500","2.1","875","5.2"
"2003","4","06059","5","1011","Orange, CA","Natural resources and mining","300","6100","8.3","579","0.2"
"2003","4","06059","5","1012","Orange, CA","Construction","6400","85500","4.4","969","5.9"
"2003","4","06059","5","1013","Orange, CA","Manufacturing","6100","179900","-3.0","1036","11.4"
"2003","4","06059","5","1021","Orange, CA","Trade, transportation, and utilities","17300","278800","0.6","802","2.7"
"2003","4","06059","5","1022","Orange, CA","Information","1500","33800","-4.4","1152","5.3"
"2003","4","06059","5","1023","Orange, CA","Financial activities","9700","127800","9.9","1354","6.2"
"2003","4","06059","5","1024","Orange, CA","Professional and business services","17400","261000","1.0","942","2.8"
"2003","4","06059","5","1025","Orange, CA","Education and health services","9100","126600","6.1","849","3.7"
"2003","4","06059","5","1026","Orange, CA","Leisure and hospitality","6600","159900","2.5","358","3.8"
"2003","4","06059","5","1027","Orange, CA","Other services","12900","46000","6.3","518","3.0"
"2003","4","06059","8","10","Orange, CA","Government","1400","131100","-5.7","859","6.0"
"2003","4","06073","0","10","San Diego, CA","Total, All Industries","85300","1278200","1.3","815","2.6"
"2003","4","06073","5","10","San Diego, CA","Private industry","83900","1060200","1.5","809","2.5"
"2003","4","06073","5","1011","San Diego, CA","Natural resources and mining","900","11000","-5.4","491","1.0"
"2003","4","06073","5","1012","San Diego, CA","Construction","6400","81100","4.7","869","0.7"
"2003","4","06073","5","1013","San Diego, CA","Manufacturing","3600","105400","-4.2","1129","11.5"
"2003","4","06073","5","1021","San Diego, CA","Trade, transportation, and utilities","14200","220400","2.2","655","0.9"
"2003","4","06073","5","1022","San Diego, CA","Information","1400","36700","-4.5","1582","-2.0"
"2003","4","06073","5","1023","San Diego, CA","Financial activities","8800","81600","4.8","1058","0.4"
"2003","4","06073","5","1024","San Diego, CA","Professional and business services","14900","208100","1.5","989","2.8"
"2003","4","06073","5","1025","San Diego, CA","Education and health services","7600","122600","1.6","778","5.7"
"2003","4","06073","5","1026","San Diego, CA","Leisure and hospitality","6500","141500","3.5","346","2.4"
"2003","4","06073","5","1027","San Diego, CA","Other services","19500","51600","1.8","449","2.7"
"2003","4","06073","8","10","San Diego, CA","Government","1300","218000","0.1","843","2.9"
"2003","4","53033","0","10","King, WA","Total, All Industries","81600","1100600","0.2","935","0.2"
"2003","4","53033","5","10","King, WA","Private industry","81000","945500","0.1","944","-0.3"
"2003","4","53033","5","1011","King, WA","Natural resources and mining","400","2800","-11.3","1109","0.8"
"2003","4","53033","5","1012","King, WA","Construction","6200","53400","-0.4","921","1.4"
"2003","4","53033","5","1013","King, WA","Manufacturing","2700","101900","-8.2","1176","-2.1"
"2003","4","53033","5","1021","King, WA","Trade, transportation, and utilities","14800","225500","1.1","804","2.6"
"2003","4","53033","5","1022","King, WA","Information","1500","69200","0.8","1829","-15.7"
"2003","4","53033","5","1023","King, WA","Financial activities","6100","77500","2.4","1114","3.5"
"2003","4","53033","5","1024","King, WA","Professional and business services","11700","158300","0.7","1160","8.4"
"2003","4","53033","5","1025","King, WA","Education and health services","5900","108300","1.5","746","4.8"
"2003","4","53033","5","1026","King, WA","Leisure and hospitality","5400","100500","2.9","390","3.7"
"2003","4","53033","5","1027","King, WA","Other services","26400","48100","1.2","463","0.4"
"2003","4","53033","8","10","King, WA","Government","600","155100","1.0","882","3.6"
"2003","4","12086","0","10","Miami-Dade, FL","Total, All Industries","80200","980800","-0.5","765","3.5"
"2003","4","12086","5","10","Miami-Dade, FL","Private industry","79900","827500","-0.7","742","3.6"
"2003","4","12086","5","1011","Miami-Dade, FL","Natural resources and mining","500","9900","-1.8","421","4.0"
"2003","4","12086","5","1012","Miami-Dade, FL","Construction","4900","40700","0.3","788","2.7"
"2003","4","12086","5","1013","Miami-Dade, FL","Manufacturing","2800","49400","-9.8","695","5.8"
"2003","4","12086","5","1021","Miami-Dade, FL","Trade, transportation, and utilities","23200","247200","-1.7","689","4.2"
"2003","4","12086","5","1022","Miami-Dade, FL","Information","1700","28500","-3.2","990","1.7"
"2003","4","12086","5","1023","Miami-Dade, FL","Financial activities","8200","65500","0.7","1062","-1.1"
"2003","4","12086","5","1024","Miami-Dade, FL","Professional and business services","15900","132000","-0.2","948","5.2"
"2003","4","12086","5","1025","Miami-Dade, FL","Education and health services","7800","123400","1.4","748","2.3"
"2003","4","12086","5","1026","Miami-Dade, FL","Leisure and hospitality","5300","92800","2.1","432","9.9"
"2003","4","12086","5","1027","Miami-Dade, FL","Other services","7500","34500","-1.8","450","3.0"
"2003","4","12086","8","10","Miami-Dade, FL","Government","300","153300","0.5","886","2.8"
"2004","1","US000","0","10","United States","Total, All Industries","8367200","127778500","0.8","758","3.8"
"2004","1","US000","5","10","United States","Private industry","8095700","106575500","1.0","758","4.1"
"2004","1","US000","5","1011","United States","Natural resources and mining","123000","1557300","2.0","720","6.7"
"2004","1","US000","5","1012","United States","Construction","811500","6506100","3.5","732","1.4"
"2004","1","US000","5","1013","United States","Manufacturing","373700","14177700","-2.9","916","3.7"
"2004","1","US000","5","1021","United States","Trade, transportation, and utilities","1858200","24814500","0.6","647","2.2"
